,realUp,summ_context,okt_tokenized
2636,0,코스닥 지수가 기관 매수세를 바탕으로 대 상승하며 선 안착을 시도 중입니다 현재 전 거래일 대비 포인트 오른 에 거래중입니다 기관은 억원 규모로 순매수하고 있으며 개인과 외국인은 각각 억원과 억원을 순매도 중입니다 업종별로는 반도체와 가 강세를 보이고 있습니다 시가총액 상위주 중에는 에코프로비엠 리노공업 등이 상승세이고 알테오젠과 엔켐은 하락하고 있습니다 온라인 광고 테마 주식이 틱톡의 한국 진출 소식에 따라 움직이고 있으며 차바이오텍 우리기술투자 등 일부 종목도 주목받고 있습니다,"['코스닥', '지수', '기관', '바탕', '상승', '안착', '시도', '현재', '거래', '대비', '포인트', '오른', '거래', '기관', '억원', '규모', '매수', '개인', '외국인', '각각', '억원', '억원', '매도', '업종', '별로', '반도체', '강세', '보이', '시가총액', '위주', '에코', '프로비', '리노', '공업', '상승세', '엔켐', '하락', '온라인', '광고', '테마', '주식', '틱톡', '한국', '진출', '소식', '움직', '바이오', '우리', '기술', '투자', '일부', '종목', '주목']"
2637,1,코스닥 지수가 외국인 투자자들의 순매수 세력과 환율 안정으로 인해 상승하여 전 거래일 대비 포인트 오른 로 마감하였습니다 거래일 만에 외국인이 사자 모드로 돌아섰으며 원 달러 환율이 당국의 구두 개입에 힘입어 안정세를 보였습니다 특히 에코프로비엠 상승 과 반도체 검사장비 종목이 강세를 보이며 코스닥 지수가 거래일 만에 선을 회복하였습니다 거래대금은 전 거래일 대비 줄었지만 상한가 종목은 증가했습니다,"['코스닥', '지수', '외국인', '투자자', '매수', '세력', '환율', '안정', '상승', '거래', '대비', '포인트', '오른', '마감', '거래', '외국인', '사자', '모드', '달러', '환율', '당국', '구두', '개입', '안정', '에코', '프로비', '상승', '반도체', '검사', '장비', '종목', '강세', '보이', '코스닥', '지수', '거래', '거래', '금은', '거래', '대비', '상한', '종목', '증가']"
2638,1,라이콤이 자율주행차 및 자동차 업황 회복 기대로 주가 상승하였습니다 광학 카메라 전문기업 세코닉스가 자동차 카메라 시장에 진출한다는 소식에 따라 투자자들의 기대감이 상승하였습니다 라이콤은 광증폭기 광송수신기 등 다양한 광네트워크 모듈을 제조하는 업체로 자율주행차 관련주로 평가됩니다 전반적인 시장 회복 기대감에 힘입어 주가는 더욱 상승할 것으로 전망됩니다,"['라이', '자율', '행차', '자동차', '업황', '회복', '기대', '주가', '상승', '광학', '카메라', '전문', '기업', '세코', '닉스', '자동차', '카메라', '시장', '진출', '소식', '투자자', '대감', '상승', '라이', '증폭기', '송수신기', '네트워크', '모듈', '제조', '업체', '자율', '행차', '관련', '주로', '평가', '전반', '시장', '회복', '대감', '주가', '더욱', '상승', '전망']"
2639,0,요약 코스닥 지수는 외국인과 기관이 매도를 확대함에 따라 약세를 보이고 있습니다 개인은 주식을 사들이며 시장 하단을 지지하고 있습니다 금리 상승으로 위험자산 선호 심리 위축이 나타난 가운데 일부 업종은 하락세를 보이고 있으며 시가총액 상위 종목들은 혼조세를 나타내고 있습니다 네오이뮨텍 알에스오토메이션 등이 강세를 보였고 제이시스메디칼과 에스앤디 등은 약세를 보였습니다,"['요약', '코스닥', '지수', '외국인', '기관', '매도', '확대', '약세', '보이', '개인', '주식', '시장', '하단', '지지', '금리', '상승', '위험', '자산', '선호', '심리', '위축', '가운데', '일부', '업종', '하락', '보이', '시가총액', '상위', '종목', '조세', '오이', '뮨텍', '에스', '오토메이션', '강세', '이시스', '에스', '앤디', '약세']"
2640,1,코스닥 지수는 개인과 기관의 순매수로 인해 포인트 상승하여 에 마감하였습니다 외국인 투자자는 거래일 연속 매도를 지속했지만 금융투자와 투신은 순매수로 전환했습니다 코스피에서는 인터넷 관련주가 강세를 보였고 시가총액 상위 종목 중 에코프로비엠과 는 상승했습니다 엔젤로보틱스는 보호예수 해제로 하락하였습니다 거래량은 거래일 연속 감소했고 상한가는 한 개 종목이 기록되었습니다,"['코스닥', '지수', '개인', '기관', '수로', '포인트', '상승', '마감', '외국인', '투자자', '거래', '연속', '매도', '지속', '금융투자', '투신', '수로', '전환', '코스피', '인터넷', '관련', '주가', '강세', '시가총액', '상위', '종목', '에코', '프로비', '상승', '엔젤', '로보틱스', '보호', '예수', '해제', '하락', '거래량', '거래', '연속', '감소', '상한', '종목', '기록']"
2641,1,관련 호실적을 낸 미국 빅테크들이 전력 인프라 확대에 대한 기대로 인해 일렉트릭을 비롯한 여러 전선주식의 주가가 상승하고 있습니다 이러한 기업들 중 알파벳과 마이크로소프트는 최근 투자와 관련된 매출 증가가 두드러졌습니다,"['관련', '호실', '미국', '테크', '전력', '인프라', '확대', '대한', '기대', '트릭', '비롯', '여러', '전선주', '주가', '상승', '기업', '알파벳', '마이크로소프트', '최근', '투자', '관련', '매출', '증가']"
2642,1,주식 시장에서의 최근 동향으로 코스피 지수가 외국인 및 기관의 매수 세력에 힘입어 이상 상승했습니다 중형주가 가장 큰 상승세를 보였고 화학업종이 대 폭등하면서 전체 시장을 이끌었습니다 에이피알과 이노베이션이 강세 종목이었습니다 에코에너지는 희토류 모멘텀으로 인해 상한가를 기록했으며 한국석유와 현대모비스는 실적 우려로 하락했습니다,"['주식', '시장', '최근', '동향', '코스피', '지수', '외국인', '기관', '매수', '세력', '이상', '상승', '중형', '주가', '가장', '상승세', '화학', '업종', '폭등', '전체', '시장', '에이', '피알', '이노베이션', '강세', '종목', '에코', '에너지', '희토류', '모멘텀', '상한', '기록', '한국', '석유', '모비스', '실적', '우려', '하락']"
2643,1,와이씨켐은 자체 개발한 극자외선 노광 공정용 제품이 글로벌 고객사의 양산 라인 테스트 평가를 시작했다고 발표했습니다 이 제품은 이달부터 시험되고 있으며 성공적인 평가 후 올해 하반기에 상용화될 예정입니다 와이씨켐의 포테레지스트용 린스는 반도체 노광 공정 중 감광액 도포 후 사용되며 패턴 결함 방지 및 해상도 향상 등 개선 기능을 제공합니다 현재 해당 시장에는 독일 기업이 독점하고 있으며 와이씨켐의 상용화 성공 시 국내 기업 최초 사례가 될 것입니다 더테크 에 따르면 포테레지스트용 린스 세계 시장 규모는 년 만 달러에서 반도체 나노 공정으로 인해 급격히 성장하여 년에는 억 달러에 이를 것으로 전망됩니다 와이씨켐은 다양한 광원용 소재 개발 및 양산 중인 국내 첨단 반도체 소재 개발 기업입니다,"['씨켐', '자체', '개발', '자외선', '노광', '공정', '제품', '글로벌', '고객', '사의', '양산', '라인', '테스트', '평가', '시작', '발표', '제품', '시험', '성공', '평가', '올해', '하반기', '상용', '예정', '씨켐', '포테레', '지스트', '린스', '반도체', '노광', '공정', '감광', '도포', '사용', '패턴', '결함', '방지', '해상도', '향상', '개선', '기능', '제공', '현재', '해당', '시장', '독일', '기업', '독점', '씨켐', '상용', '성공', '국내', '기업', '최초', '사례', '테크', '포테레', '지스트', '린스', '세계', '시장', '규모', '달러', '반도체', '나노', '공정', '달러', '전망', '씨켐', '광원', '소재', '개발', '양산', '중인', '국내', '첨단', '반도체', '소재', '개발', '기업']"
2644,0,코스피지수는 전거래일 대비 하락한 로 마감했습니다 개인과 외국인은 순매수했으나 기관은 순매도세를 보이며 지수 하락을 이끌었습니다 금융업종에서는 미국 연방공개시장위원회 발표 후 방향성이 불확실해지면서 순매도가 나왔습니다 밸류업 가이드라인 발표에도 금융주는 약세였습니다 계양전기는 테슬라 완전 자율주행 소프트웨어 출시와 관련 기사가 나오며 상한가를 기록했습니다,"['코스피지수', '거래', '대비', '하락', '마감', '개인', '외국인', '매수', '기관', '도세', '보이', '지수', '하락', '금융', '업종', '미국', '연방', '공개시장', '위원회', '발표', '방향성', '매도', '밸류업', '가이드라인', '발표', '금융', '약세', '계양', '전기', '테슬라', '완전', '자율', '주행', '소프트웨어', '출시', '관련', '기사', '상한', '기록']"
2645,0,코스닥 지수가 외국인 및 기관의 동반 매수로 선에 도달하며 전 거래일 대비 포인트 상승한 으로 마감하였습니다 코스닥 시장에서 외국인은 억원 기관은 억원을 순매수하였습니다 개인은 억원을 순매도했습니다 대부분의 종목과 업종이 상승했으며 반도체 등이 가장 큰 폭으로 올랐습니다 시가총액 상위 종목 중 리노공업 이 이상 상승했고 전력 관련주들이 강세를 보였습니다 엔켐 과 에코프로비엠 에코프로 등은 하락했습니다,"['코스닥', '지수', '외국인', '기관', '동반', '매수', '도달', '거래', '대비', '포인트', '상승', '마감', '코스닥', '시장', '외국인', '억원', '기관', '억원', '매수', '개인', '억원', '매도', '대부분', '종목', '업종', '상승', '반도체', '가장', '시가총액', '상위', '종목', '리노', '공업', '이상', '상승', '전력', '관련', '강세', '엔켐', '에코', '프로비', '에코', '프로', '하락']"
2646,1,해당 뉴스 기사는 제일전기공업이 무상증자를 결정했다고 발표한 것에 대한 것으로 이로 인해 주가가 상한가까지 상승하였습니다 보통 주당 한 주씩 새로운 주식 신주 을 배정하는 무상증자는 호재로 여겨지며 투자자들로 하여금 회사의 재무구조가 개선되었다고 인식하게 하고 추가로 유통되는 주식으로 거래가 활발해질 수 있습니다 이번 결정에 따라 제일전기공업은 월 일에 신주를 상장할 예정입니다 주요 내용 요약 제일전기공업 무상증자 발표 후 주가가 급등 무상증자는 보통 주당 한 주씩 새로운 주식 신주 을 배정하는 것임 무상증자는 회사의 재무구조가 개선되었다는 신호로 여겨지며 거래 증가로 이어짐,"['해당', '뉴스', '기사', '공업', '무상증자', '결정', '발표', '대한', '이로', '주가', '상한', '상승', '보통', '주식', '신주', '배정', '무상증자', '호재', '투자자', '회사', '재무', '구조', '개선', '인식', '추가', '유통', '주식', '거래', '이번', '결정', '전기공', '신주', '상장', '예정', '주요', '내용', '요약', '공업', '무상증자', '발표', '주가', '급등', '무상증자', '보통', '주식', '신주', '배정', '것임', '무상증자', '회사', '재무', '구조', '개선', '신호', '거래', '증가']"
2647,1,오늘 코스피 지수는 외국인 및 기관 투자자들에 의한 강력한 매수세로 인해 이상 상승하여 종가 기준으로 선을 넘어섰습니다 외국인과 기관 투자자는 각각 조 억원 억원을 순매수하였습니다 지수를 견인한 주요 업종은 보험과 전기전자이며 삼성전자와 하이닉스를 포함한 시가총액 상위 종목 대다수가 상승 마감했습니다 구리 가격 상승 및 전력 수요 급증으로 인해 전선 관련주가 강세를 보였습니다 반면 한온시스템 인수로 인한 투자심리의 악화 우려로 한국타이어앤테크놀로지는 큰 폭으로 하락하였습니다,"['오늘', '코스피', '지수', '외국인', '기관', '투자자', '매수', '세로', '이상', '상승', '종가', '기준', '외국인', '기관', '투자자', '각각', '억원', '억원', '매수', '지수', '견인', '주요', '업종', '보험', '전자', '전자', '하이닉스', '포함', '시가총액', '상위', '종목', '대다수', '상승', '마감', '구리', '가격', '상승', '전력', '수요', '급증', '전선', '관련', '주가', '강세', '반면', '시스템', '인수', '투자', '심리', '악화', '우려', '한국', '타이어', '테크놀로지', '하락']"
2648,0,픽셀플러스는 온센서에 인공지능을 구현하기 위해 포토닉 칩렛 기술을 개발했습니다 이 기술은 이미지 센서 이미지 신호 처리 장치 칩을 수직으로 쌓아 패키징하는 것으로 제조 및 설계에 있어 어려움이 있었지만 회사는 기존 대비 처리 속도를 향상시키고 제품의 크기를 줄일 수 있었습니다 이를 통해 스마트 가전과 자동차 등에 적용할 온센서 를 구현하게 되었으며 실시간 데이터 처리를 통해 소비전력과 실행 시간을 동시에 단축시킬 수 있습니다 픽셀플러스는 이미지 센서 를 출시하였으며 이는 기존 와 가 통합된 포토닉 칩렛 기술을 적용한 제품입니다 회사는 자동차 및 소비자용 온센서 라인업을 확장할 계획입니다,"['픽셀', '플러스', '센서', '인공', '지능', '구현', '위해', '포토', '칩렛', '기술', '개발', '기술', '이미지', '센서', '이미지', '신호', '처리', '장치', '수직', '패키징', '제조', '설계', '어려움', '회사', '기존', '대비', '처리', '속도', '향상', '제품', '크기', '통해', '스마트', '가전', '자동차', '적용', '온센', '구현', '실시간', '데이터', '처리', '통해', '소비전력', '실행', '시간', '동시', '단축', '픽셀', '플러스', '이미지', '센서', '출시', '기존', '통합', '포토', '칩렛', '기술', '적용', '제품', '회사', '자동차', '소비자', '온센', '라인업', '확장', '계획']"
2649,0,해당 글은 미래에셋증권에서 거래하는 고수익 투자자들이 가장 많이 순매수한 종목과 순매도한 종목을 소개하고 있습니다 이 목록에는 하나마이크론 폴라리스오피스 하이닉스 셀트리온 한미반도체 등이 포함되어 있으며 각각 반도체 부품 부동산 투자 관련 산업 그리고 팹리스 회사로 기술 산업에 초점을 맞추고 있습니다 투자자분들은 순매수한 종목의 성과가 순매도한 종목보다 더 우수했습니다 이 정보는 미래에셋증권 고객 중 상위 투자자 그룹을 기준으로 한 것으로 개인별 투자에 대한 의견이나 보장된 성과를 의미하지 않습니다 테마주에 투자하는 경우 과도한 변동성이 있을 수 있으니 유의해야 합니다,"['해당', '미래에셋', '증권', '거래', '수익', '투자자', '가장', '매수', '종목', '매도', '종목', '소개', '목록', '하나마이크론', '폴라리스', '오피스', '하이닉스', '셀트리온', '한미', '반도체', '포함', '각각', '반도체', '부품', '부동산', '투자', '관련', '산업', '팹리스', '회사', '기술', '산업', '초점', '투자자', '매수', '종목', '성과', '매도', '종목', '정보', '미래에셋', '증권', '고객', '상위', '투자자', '그룹', '기준', '개인', '투자', '대한', '의견', '보장', '성과', '의미', '테마주', '투자', '경우', '과도', '변동성', '유의']"
2650,0,이 기사는 코스닥 지수가 외국인 투자자들의 매도 압력으로 인해 하락하고 있음을 설명합니다 지수는 여전히 선 이상을 유지하고 있지만 외국인과 기관이 주식을 팔면서 약세를 보이고 있습니다 의료정밀기기 종이목재 화학 및 인터넷 같은 일부 부문은 상승 중이지만 반도체와 일반전기전자 등 다른 부문들은 약세입니다 시가총액 상위 종목 중에는 전기차 관련주 에코프로비엠과 에코프로가 하락하고 있으며 바이오주 는 강세를 보이고 있습니다 클래시스는 이상 상승하여 신고가를 기록했고 인베스트먼트는 아랍에미리트와의 합작 투자 소식에 힘입어 상한가를 경험했습니다,"['기사', '코스닥', '지수', '외국인', '투자자', '매도', '압력', '하락', '설명', '지수', '이상', '유지', '외국인', '기관', '주식', '팔면', '약세', '보이', '의료', '정밀', '기기', '종이', '목재', '화학', '인터넷', '일부', '부문', '상승', '중이', '반도체', '전자', '다른', '부문', '약세', '시가총액', '상위', '종목', '전기차', '관련', '에코', '프로비', '에코', '프로', '하락', '바이오', '강세', '보이', '시스', '이상', '상승', '고가', '기록', '인베스트먼트', '아랍에미리트', '합작', '투자', '소식', '상한', '경험']"
2651,1,코스닥 지수는 개인 투자자들의 매수세에도 불구하고 기관과 외국인의 매도세로 인해 거래일 만에 하락세를 보였습니다 외국인 투자는 억원 순매도했고 기관은 억원을 팔았습니다 실리콘투와 같은 화장품주가 호실적으로 급등했으며 차전지주는 테슬라의 약세에 따라 하락했습니다 거래량과 거래대금은 각각 한 달 만에 최고치와 최대치를 기록했습니다,"['코스닥', '지수', '개인', '투자자', '불구', '기관', '외국인', '매도', '세로', '거래', '하락', '외국인', '투자', '억원', '매도', '기관', '억원', '실리콘', '화장품', '주가', '호실', '급등', '테슬라', '약세', '하락', '거래량', '거래', '금은', '각각', '최고', '최대', '기록']"
2652,1,미래에셋증권에서 주식 초고수들이 가장 많이 순매수한 상위 종목은 삼양식품 한미반도체 피에스케이홀딩스입니다 이들은 불닭볶음면 의 인기 덕분에 호실적을 예상하고 있는 식품 회사인 삼양식품과 글로벌 반도체 기업들에 패키징 장비와 후공정 장비를 공급하는 한미반도체 생산에서 필수적인 디스컴 장비를 납품하는 피에스케이홀딩스를 포함합니다 실리콘투 삼성전자 셀트리온 등은 순매도 위 종목이었습니다 미래에셋증권은 자사 고객 중 지난 개월간 상위 수익률을 기록한 투자자들의 매매 내역을 공개하여 투자자들에게 정보를 제공하고 있습니다,"['미래에셋', '증권', '주식', '고수', '가장', '매수', '상위', '종목', '삼양식품', '한미', '반도체', '에스케이', '홀딩스', '불닭볶음면', '인기', '덕분', '호실', '예상', '식품', '회사', '삼양식품', '글로벌', '반도체', '기업', '패키징', '장비', '공정', '장비', '공급', '한미', '반도체', '생산', '필수', '디스', '장비', '납품', '에스케이', '홀딩스', '포함', '실리콘', '삼성', '전자', '셀트리온', '매도', '종목', '미래에셋', '증권', '자사', '고객', '지난', '월간', '상위', '수익률', '기록', '투자자', '매매', '공개', '투자자', '정보', '제공']"
2653,0,코스닥 지수는 미국 소비자물가지수 발표를 앞두고 일 이상 하락하여 장을 마감했습니다 외국인과 기관투자자들이 팔자세를 보이며 엔터주 실적 부진에 실망한 모습이었습니다 와 같은 오락문화 관련 주식이 크게 하락했고 는 상승하였습니다 지엔씨에너지와 메탈은 각각 상한가로 거래를 마쳤으며 총 거래량은 억 만주였고 거래대금은 조 억원에 달했습니다,"['코스닥', '지수', '미국', '소비자', '물가', '지수', '발표', '이상', '하락', '마감', '외국인', '기관', '투자자', '자세', '보이', '터주', '실적', '부진', '모습', '오락', '문화', '관련', '주식', '크게', '하락', '상승', '엔씨', '에너지', '메탈', '각각', '상한', '가로', '거래', '거래량', '거래', '금은', '억원']"
2654,0,이데일리 기사에 따르면 올해 분기 호실적을 기록한 화장품 업체들의 주가가 상승세를 보이고 있습니다 해당 업종에서 돋보이는 회사로는 잇츠한불 한국화장품 한국화장품제조 등이 있으며 각사의 주가는 각각 최대 올랐습니다 이들 회사의 실적 호조는 전년 대비 영업이익 증가로 나타났으며 이 같은 추세가 화장품주 전체에 긍정적으로 반영되고 있습니다,"['이데일리', '기사', '올해', '분기', '호실', '기록', '화장품', '업체', '주가', '상승세', '보이', '해당', '업종', '회사', '잇츠한불', '한국', '화장품', '한국', '화장품', '제조', '사의', '주가', '각각', '최대', '회사', '실적', '호조', '대비', '영업', '이익', '증가', '추세', '화장품', '전체', '긍정', '반영']"
2655,0,서울의 대형마트에서 관광객이 불닭볶음면을 구매하고 있습니다 투자증권은 삼양식품의 매수 의견을 유지하고 목표가를 만 원에서 만 원으로 상향 조정했습니다 이는 까르보 불닭볶음면으로 인한 분기 실적 호조 때문이며 면 및 스낵 수출이 크게 증가하여 중국은 약간 감소했으나 미주 지역은 전년 동기 대비 약 동남아 지역은 개선되었습니다 까르보 불닭볶음면의 매출 비중이 오리지널을 초과하였고 분기에도 까르보 불닭볶음면 중심의 수출 호조세가 기대됩니다 또한 유리한 환율 효과도 모멘텀으로 작용할 것입니다,"['서울', '대형', '마트', '관광객', '불닭볶음면', '구매', '투자', '증권', '삼양식품', '매수', '의견', '유지', '목표', '상향', '조정', '까르보', '불닭볶음면', '분기', '실적', '호조', '때문', '스낵', '수출', '크게', '증가', '중국', '약간', '감소', '미주', '지역', '동기', '대비', '동남아', '지역', '개선', '까르보', '불닭볶음면', '매출', '비중', '리지', '초과', '분기', '까르보', '불닭볶음면', '중심', '수출', '호조', '기대', '또한', '환율', '효과', '모멘텀', '작용']"
2656,0,미래에셋증권의 고수익 투자자 주식 초고수 들이 일 오전 가장 많이 순매수한 종목은 방사성의약품 개발 기업인 퓨쳐켐으로 나타났으며 그 다음으로 삼천당제약 식품 전문업체 에스앤디가 뒤를 이었습니다 고수익 투자자들은 전립선암 치료제와 푸드의 글로벌 확대에 대한 기대로 이들 종목을 매수한 것으로 보입니다 한편 순매도 상위권에는 효성중공업과 등이 포함되었습니다,"['미래에셋', '증권', '수익', '투자자', '주식', '고수', '오전', '가장', '매수', '종목', '방사성', '의약품', '개발', '기업인', '퓨쳐켐', '다음', '제약', '식품', '전문', '업체', '에스', '앤디', '수익', '투자자', '전립선암', '치료', '푸드', '글로벌', '확대', '대한', '기대', '종목', '매수', '한편', '매도', '상위', '효성', '중공업', '포함']"
2657,1,이데일리 뉴스 보도에 따르면 코스닥 지수가 전일 대비 포인트 하락한 에 마감하였습니다 의 약세로 인한 하한가 영향과 기관 투자자의 순매수에도 불구하고 개인 및 외국인의 매도세가 이어지며 지수가 하락하였습니다 코스닥에서는 화학 정보기술 분야가 강세를 보였고 제약 오락 방송 서비스 분야 등이 대 하락을 기록했습니다 상한가는 로보로보와 윙입푸드 두 종목이 있었고 하한가는 의 약세 영향으로 제약이 포함되었습니다,"['이데일리', '뉴스', '보도', '코스닥', '지수', '전일', '대비', '포인트', '하락', '마감', '약세', '영향', '기관', '투자자', '매수', '불구', '개인', '외국인', '도세', '지수', '하락', '코스닥', '화학', '정보기술', '분야', '강세', '제약', '오락', '방송', '서비스', '분야', '하락', '기록', '상한', '보로', '윙입', '푸드', '종목', '약세', '영향', '제약', '포함']"
2658,0,코스피 지수는 외국인 매도 전환으로 상승 폭을 줄여 선에 마감했습니다 개인과 외국인이 동반 매도에 나섰으며 기관만이 사자 세를 보였습니다 다우지수가 사상 처음 만선을 돌파했으며 코스피는 전 거래일 대비 포인트 상승한 에 마감했습니다 삼양식품이 대 급등하며 음식료 업종 강세를 이끌었습니다 시가총액 상위주는 혼조세를 보였으며 삼성전자는 올랐습니다,"['코스피', '지수', '외국인', '매도', '전환', '상승', '마감', '개인', '외국인', '동반', '매도', '기관', '사자', '다우지수', '사상', '처음', '만선', '돌파', '코스피', '거래', '대비', '포인트', '상승', '마감', '삼양식품', '급등', '음식', '업종', '강세', '시가총액', '상위', '조세', '전자']"
2659,0,해당 뉴스 기사는 게임 개발사 시프트업의 기업공개 소식으로 투자사 대성창투가 주가가 크게 상승한 내용을 다루고 있습니다 대성창투는 년과 년에 걸쳐 시프트업에 투자를 하였습니다 시프트업은 데스티니 차일드 와 승리의 여신 니케 의 성공으로 잘 알려져 있으며 최근 공모 절차에 들어가 코스피 상장을 위한 증권 신고서를 제출하였습니다 총 공모주식은 만 주이며 희망 공모가 범위는 만 천 원에서 만 원 사이로 최대 공모가 기준으로는 억 원 규모입니다 기관투자자를 대상으로 수요예측을 진행한 후 청약 절차를 거쳐 상장을 완료할 예정입니다,"['해당', '뉴스', '기사', '게임', '개발', '시프트', '기업', '공개', '소식', '투자', '성창', '주가', '크게', '상승', '내용', '성창', '시프트', '투자', '시프트', '데스티니', '일드', '승리', '여신', '니케', '성공', '최근', '공모', '절차', '코스피', '상장', '증권', '고서', '제출', '주식', '희망', '공모', '범위', '사이', '최대', '공모', '기준', '규모', '기관', '투자자', '대상', '예측', '진행', '청약', '절차', '상장', '완료', '예정']"
2660,0,코스피 지수는 기관과 외국인 매도 압력으로 인해 약세를 보이며 선까지 하락했습니다 코스피는 엔비디아 실적 발표와 연방준비제도 당국자들의 매파적 발언에 대한 관망 심리로 인해 전날 상승분을 반납하였습니다 연기금 투신 사모펀드 등 기관이 대거 매도한 반면 개인은 순매수세를 보였습니다 시가총액 상위 종목 대부분이 하락했으며 삼성전자 삼성 에너지솔루션 등이 이상 내렸습니다 하이닉스와 현대차는 상승하며 지수를 떠받쳤습니다,"['코스피', '지수', '기관', '외국인', '매도', '압력', '약세', '보이', '하락', '코스피', '엔비디아', '실적', '발표', '연방', '준비', '제도', '당국자', '파적', '발언', '대한', '관망', '심리', '전날', '상승', '반납', '연기금', '투신', '사모펀드', '기관', '대거', '매도', '반면', '개인', '시가총액', '상위', '종목', '대부분', '하락', '삼성', '전자', '삼성', '에너지', '솔루션', '이상', '하이닉스', '현대차', '상승', '지수']"
2661,0,주요 한국 바이오 기술 회사인 박셀바이오는 표준 치료법에 비해 더 나은 결과를 보이는 간세포암 치료제를 개발 중입니다 이 회사는 기존 치료제에 반응하지 않는 진행성 간세포암 환자를 대상으로 한 임상 상에서 라고 불리는 새로운 항암면역치료제의 의 객관적 반응률을 확인했습니다 이는 표준 요법의 보다 현저히 높습니다 회사는 조건부 허가를 위한 신속승인 대상 신청이나 첨단재생법에 따른 첨단재생 치료 허가 등 최선의 사업화 방안을 모색하고 있습니다,"['주요', '한국', '바이오', '기술', '회사', '박셀', '바이오', '표준', '치료법', '나은', '결과', '간세포암', '치료', '개발', '회사', '기존', '치료', '반응', '진행', '간세포암', '환자', '대상', '면역', '치료', '제의', '객관', '반응', '확인', '표준', '요법', '현저', '회사', '조건', '허가', '신속', '승인', '대상', '신청', '첨단', '재생', '첨단', '재생', '치료', '허가', '최선', '사업', '방안', '모색']"
2662,0,한국어로 오늘 코스피 지수는 약보합세로 마감되었으며 외국인은 매수세를 보였고 개인은 매도세로 전환하였습니다 업종별로는 전기전자와 화학주가 상승하였고 유통업과 음식료품주는 하락했습니다 시가총액 상위 종목에서는 하이닉스 삼성전자가 올랐고 삼성물산 금융 현대차는 내렸습니다 현대에너지솔루션은 미중 무역 갈등으로 인한 반사 이익 기대감에 상한가를 기록하였습니다,"['한국어', '오늘', '코스피', '지수', '보합', '세로', '마감', '외국인', '개인', '매도', '세로', '전환', '업종', '별로', '전자', '화학', '주가', '상승', '유통업', '식료품', '하락', '시가총액', '상위', '종목', '하이닉스', '전자', '삼성', '물산', '금융', '현대차', '에너지', '솔루션', '무역', '갈등', '반사', '이익', '대감', '상한', '기록']"
2663,1,미국이 중국 태양광 부품에 대한 관세 인상을 예고한 가운데 국내 태양광 관련주들이 상승세를 보이고 있습니다 현대 에너지 솔루션과 한화솔루션 등 주요 태양광 기업들이 급등하며 간밤 뉴욕증시에서도 관련주들이 강세를 보였습니다 이러한 태양광 주식의 호조는 미 중 무역 갈등으로 인한 것으로 분석되며 중국이 저가 공세로 전 세계 태양광 시장을 장악해온 상황에서 한국 기업이 반사이익을 볼 수 있을 것으로 기대됩니다,"['미국', '중국', '태양광', '부품', '대한', '관세', '인상', '예고', '가운데', '국내', '태양광', '관련', '상승세', '보이', '현대', '에너지', '솔루션', '한화', '솔루션', '주요', '태양광', '기업', '급등', '간밤', '뉴욕증시', '관련', '강세', '태양광', '주식', '호조', '무역', '갈등', '분석', '중국', '저가', '공세', '세계', '태양광', '시장', '장악', '상황', '한국', '기업', '이익', '기대']"
2664,1,오늘 코스닥 지수는 하락하며 로 마감했습니다 외국인 및 기관 투자자들이 순매도하였고 개인투자자는 순매수하였습니다 반도체와 하드웨어 같은 업종이 큰 폭으로 하락했습니다 에코프로비엠 알테오젠 등의 종목이 엇갈린 성과를 보였습니다 거래량은 이달 들어 가장 적었으며 상한가는 두 종목에 불과하고 하한가는 없었습니다,"['오늘', '코스닥', '지수', '하락', '마감', '외국인', '기관', '투자자', '매도', '개인', '투자자', '매수', '반도체', '하드웨어', '업종', '하락', '에코', '프로비', '종목', '성과', '거래량', '가장', '상한', '종목']"
2665,0,해당 글은 원자력 관련주인 두산에너빌리티가 체코의 원전 수주 기대감과 인공지능 관련주로 인해 상승세를 보이고 있다고 언급하고 있습니다 또한 우진엔텍과 보성파워텍 비에이치아이 한전기술 등 다른 원자력 관련주의 주식 가격도 가량 올랐다고 합니다 테마와 관련하여 에스앤디 코드가 언급되었습니다 해당 글에서 나열된 모든 주식 코드 목록과 해당 주식 코드 이름 및 숫자를 제공하였습니다 요약하자면 원자력 관련주가 상승세를 보이며 원자력과 인공지능 분야 투자가 증가하는 것으로 보입니다,"['해당', '원자력', '관련', '주인', '두산', '체코', '원전', '수주', '대감', '인공', '지능', '관련', '주로', '상승세', '보이', '언급', '또한', '우진', '보성', '파워', '에이치', '아이', '한전기술', '다른', '원자력', '관련', '주의', '주식', '가격', '가량', '테마', '관련', '에스', '앤디', '코드', '언급', '해당', '나열', '모든', '주식', '코드', '목록', '해당', '주식', '코드', '이름', '숫자', '제공', '요약', '원자력', '관련', '주가', '상승세', '보이', '원자력', '인공', '지능', '분야', '투자가', '증가']"
